페이지,상품명,상품설명,정가,할인가,할인율,배송유형,리뷰수,이미지URL,상품링크
10,[햇반] 발아현미밥 210g (8입),CJ즉석밥 고소한 맛의 발아 현미밥,"16,680","12,480",25%,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/9ce5d059-df69-42b6-9f21-cd0d883f442b.jpg,https://www.kurly.com/goods/5050162
10,[더오담] 에어프라이어 돈까스 4종 (3입),골라먹는 재미! 에어프라이어로 간편하게,"9,500","8,835",7%,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/b447f949-d0a5-4b4c-950a-208c766044c6.jpg,https://www.kurly.com/goods/5050287
10,[쉐푸드] 6가지 나물 비빔밥,푸짐하게 즐기는 비빔밥 도시락,정가 없음,"6,100",할인율 없음,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1587099260249l0.jpg,https://www.kurly.com/goods/5050820
10,[그로서리서울] 배부른 현미 곤약밥 (4개입),"속을 든든하게, 마음은 가볍게 즐기는!","10,480","9,430",10%,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/9d7f43c6-0bf9-471d-9d11-052fd4afa680.jpg,https://www.kurly.com/goods/5051177
10,[라쿠치나] 프리미엄 파니니 2종 (택1),입안을 가득 채우는 풍성한 토핑,정가 없음,"4,000",할인율 없음,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/f0965746-a5d7-45b1-a35b-817a36b55aa3.jpg,https://www.kurly.com/goods/1000360406
10,[애슐리] 오리지널 통살치킨,한입에 쏙 들어가는 순살 치킨,"7,900","6,290",20%,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/99b9dabd-2d20-4e24-aa07-a493c0cfb774.jpeg,https://www.kurly.com/goods/5051972
10,[애슐리] 시카고 딥디쉬 피자,치즈 듬뿍 두툼하게 즐기는 피자,"8,900","7,290",18%,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/158795645680l0.jpg,https://www.kurly.com/goods/5051977
10,[루토사] 벨지안 모둠 감자 400g,한 번에 만나는 다섯 가지 감자튀김,정가 없음,"5,200",할인율 없음,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/165606271396l0.jpg,https://www.kurly.com/goods/5012372
10,[루토사] 슈스트링 포테이토 프라이 400g,바삭하고 짭짤한 감자튀김의 대명사,정가 없음,"4,900",할인율 없음,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1655948310567l0.jpg,https://www.kurly.com/goods/5027803
10,[풀무원] 로스팅 꽃게탕면 4입,쫄깃한 식감의 얼큰한 꽃게탕면,"5,450","4,950",9%,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/18177f06-c8be-4e54-a809-8a55275307e1.jpg,https://www.kurly.com/goods/5005164
10,[마니커F&G] 옛날통닭 바사삭 치킨윙 400g,기름에 튀기지 않고 더욱 바삭바삭하게,정가 없음,"8,980",할인율 없음,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/0de5732d-2766-4111-b483-d050f1e592ca.jpg,https://www.kurly.com/goods/5054269
10,[Kurly's] 물만두,국내산 재료로 가득 채운 깨끗함,정가 없음,"9,200",할인율 없음,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/16272914139l0.jpg,https://www.kurly.com/goods/5054455
10,[석관동 떡볶이] 석관동 모듬튀김,"매콤한 국물에 콕, 소용량 튀김 모둠","4,500","3,600",20%,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1594969238964l0.jpg,https://www.kurly.com/goods/5054625
10,[마이비밀] 다이어트 도시락 8종,걱정없는 든든한 한끼,"4,900","3,920",20%,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/e8d527b3-bb2e-479f-8183-3372a1748d79.jpeg,https://www.kurly.com/goods/5056117
10,[마니커F&G] 바사삭 치킨 닭다리 420g,기름에 튀기지 않고 바삭한 닭다리 치킨!,정가 없음,"8,980",할인율 없음,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/906e8fac-a48a-4ce0-bf95-c50639b9280e.jpg,https://www.kurly.com/goods/5056316
10,"[Kurly's] 간편하게 바삭, 새우까스",탱글거리는 새우의 식감 가득,정가 없음,"6,800",할인율 없음,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1653036924291l0.jpeg,https://www.kurly.com/goods/5057159
10,[네이처밸리] 그래놀라 바 5종 (택1),식사대용으로 간판하게 즐기는 건강 스낵 바,"6,480","4,980",23%,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1634540760125l0.jpg,https://www.kurly.com/goods/5007664
10,[네이쳐패스] 유기농 그래놀라 2종,하루의 시작을 든든하고 건강하게!,"10,980","9,110",17%,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1508744191575l0.jpg,https://www.kurly.com/goods/5009619
11,[그라놀로지] 그래놀라 150g 7종 (택1),"더블카카오, 크런치 코코넛 신규 런칭!","11,000","8,500",22%,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/b24a19d7-5d40-495f-b910-6143f1df85ce.jpg,https://www.kurly.com/goods/5011151
11,[피그인더가든] 프레쉬믹스 베이직샐러드,간편하게 즐기는 알록달록 샐러드,"2,190","1,861",15%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5060528
11,[피그인더가든] 데일리믹스 베이직샐러드,손질이 필요없는 간편함,"2,190","1,970",10%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5060529
11,[경주미정당] 눈감고도뚝딱 가래떡 쌀떡볶이,떡의 명가가 만든 떡볶이,"6,400","5,760",10%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5060612
11,[보승] 한판모둠순대,내장을 함께 담은 알찬 구성,정가 없음,"5,500",할인율 없음,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5060643
11,"[Kurly's] 간편하게 바삭, 통등심 돈까스",씹는 맛이 살아있는 무항생제 통등심 돈까스,"6,350","5,715",10%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5054960
11,[탄단지] 가벼운 한식 도시락 6종 (택2),칼로리 부담 없는 건강한 한 끼,"5,100","4,080",20%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5060785
11,[굽네] 닭가슴살 만두 3종 (택1),최소구매수량 2개,"2,890","2,410",16%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5061908
11,[전주 베테랑] 고기만두,얇은 피로 돌아온 대표 메뉴,"5,980","4,784",20%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5062771
11,[창화당] 쫄면,매콤달콤한 창화당의 쫄면!,"6,900","6,400",7%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5062826
11,[그래놀라 하우스] 그래놀라 5종 (택1),도톰하게 뭉쳐 만든 수제 그래놀라,"13,500","12,150",10%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5063596
11,[존쿡 델리미트] 부어스첸 핫도그 50g x 6개,맛으로 승부하는 핫도그(50g x 6개입),정가 없음,"7,980",할인율 없음,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5040500
11,[미자언니네] 흑임자 연근샐러드,아삭아삭 고소하게 즐기는 샐러드,정가 없음,"5,500",할인율 없음,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5052873
11,[LOTS OF LOVE] 한끼든든 시원한 황태국밥 (리뉴얼),간편하게 맛보는 시원한 국밥 한 그릇,정가 없음,"6,000",할인율 없음,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5034409
11,[위드진해] 곱창전골,끓여서 더 좋은 곱창의 진한 매력,정가 없음,"26,900",할인율 없음,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5030594
11,[고메공방] 미친 치즈돈까스,치즈가 쭉쭉 늘어나는 돈까스,정가 없음,"14,900",할인율 없음,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5037880
11,[스윗밸런스] 오늘의 샐러드 10종 (리뉴얼) (택1),다채로운 토핑을 얹은 샐러드,"5,400","4,860",10%,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/d8af0f6f-f092-417c-99df-542cad8e3a9c.jpeg,https://www.kurly.com/goods/5066426
11,[모던구루] 그래놀라 6종 (택1),건강한 재료로 완성한 고소함,정가 없음,"11,000",할인율 없음,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/7e4e6bc3-cf79-40ec-a10b-f53a76e52a06.jpg,https://www.kurly.com/goods/5066434
11,[대구 반할만떡] 당면 만두,당면으로 가득찬 튀김 만두,"6,980","6,280",10%,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1613545248388l0.jpg,https://www.kurly.com/goods/5067153
11,[쉐푸드] 참치 김밥,담백 고소한 매력의 김밥,정가 없음,"4,750",할인율 없음,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1615355489298l0.jpg,https://www.kurly.com/goods/5067190
11,[쉐푸드] 제육에그참치 유부초밥,세 가지 고소함을 더한 유부초밥,정가 없음,"4,490",할인율 없음,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1615355783239l0.jpg,https://www.kurly.com/goods/5067192
11,"[Kurly's] 고기 왕만두 (1,050g/지퍼백)",육즙 듬뿍 풍성한 우리밀 만두,정가 없음,"10,300",할인율 없음,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1622536776317l0.jpg,https://www.kurly.com/goods/5068189
11,"[Kurly's] 김치 왕만두 (1,050g/지퍼백)",매콤 고소한 매력의 우리밀 만두,정가 없음,"10,300",할인율 없음,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1622535619962l0.jpg,https://www.kurly.com/goods/5068190
11,[이연복의 목란] 짬뽕 2인분 (오리지널),매콤한 불맛이 담긴 한 그릇,"14,500","13,050",10%,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1653035180973l0.jpeg,https://www.kurly.com/goods/5068232
11,[아침먹고가] 도시락 6종 (택1),간편하게 즐기는 든든한 한 끼,정가 없음,"5,200",할인율 없음,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1617244999720l0.jpg,https://www.kurly.com/goods/5069078
11,[풀무원] 롤 유부초밥,돌돌 말아 먹는 색다른 유부초밥,"6,980","5,580",20%,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/ab9a9e74-be93-4126-bc48-e022b0f271c8.jpg,https://www.kurly.com/goods/5069129
11,[풀무원] 꼬마 유부초밥,귀여운 한 입 크기 유부초밥,정가 없음,"3,480",할인율 없음,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/057e4ffa-c3af-4029-917f-8ed601a30976.jpg,https://www.kurly.com/goods/5069130
11,[풀무원] 국산콩 유부초밥,국내산 콩으로 만들어 담백한 맛,정가 없음,"4,280",할인율 없음,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/da3c9565-c622-495a-bfc7-97af53c19d3f.jpg,https://www.kurly.com/goods/5069132
11,[차알] 차돌 마라탕면,마라와 차돌의 매콤한 만남,"9,800","8,900",9%,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1653034571494l0.jpeg,https://www.kurly.com/goods/5069994
11,[Kurly's] 샌드위치용 달걀듬뿍 샐러드 500g,넉넉히 즐기는 국내산 달걀 샐러드,정가 없음,"6,980",할인율 없음,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1625200740203l0.jpg,https://www.kurly.com/goods/5072582
12,[Kurly's] 샌드위치용 달걀감자 샐러드 500g,풍성하게 누리는 달걀과 감자의 조화,"6,980","5,933",15%,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1648210308822l0.jpeg,https://www.kurly.com/goods/5072583
12,"[2개이상 구매 시, 15% 할인][하코야] 살얼음 동동 냉메밀 소바 2인분",가쓰오부시의 진한 감칠맛,"9,900","8,415",15%,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1637921430646l0.jpg?v=0531,https://www.kurly.com/goods/5072940
12,[전주 베테랑] 김치만두,전주 유명 맛집의 인기 메뉴,"5,980","5,083",15%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5072984
12,[마이비밀] 홈슐랭 식단관리 도시락 5종,가볍게 즐기는 별미 요리 한 끼,정가 없음,"5,100",할인율 없음,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5076600
12,"[2개 이상 구매 시 10,158원][산메촌] 메밀 물막국수(2인분)",메밀 고유의 맛을 살리는 막국수 맛집,"11,950","10,157",15%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5070637
12,[햇반] 솥반 9종,건강하게 지은 밥 한 그릇,"4,480","3,480",22%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5082168
12,[비비고] 왕교자 만두 대용량 1.05kg,넉넉하게 누리는 만두의 정석,"10,980","9,980",9%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5082274
12,[샐러드판다] 판다의 유러피안 샐러드 믹스 3종 (택1),내 마음대로 조합하는 재미,"4,900","4,410",10%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5090100
12,[세끼판다] 샐러드판다의 삼시세끼 샐러드 8종 (리뉴얼),"색다른 토핑, 즐거운 한 끼",정가 없음,"5,200",할인율 없음,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/3ace6911-5468-4a1c-8ebe-7194b915a09d.jpg,https://www.kurly.com/goods/5095233
12,[고메공방] 대구식 납작만두 300g (15g x 20입),"최소 구매 수량 2개 (8,800원)","4,900","4,400",10%,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1637301571627l0.jpg,https://www.kurly.com/goods/5097384
12,[진실된손맛] 한우사골 양지곰탕,뽀얀 국물 속 풍성한 양지,"6,900","6,000",13%,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1637893373379l0.jpg,https://www.kurly.com/goods/5097092
